SCHUL_KND_SC_NM,ORG_RDNMA,ORG_RDNDA
고등학교,서울특별시 강동구 고덕로 227,(고덕동/배재중 고등학교)
고등학교,서울특별시 강동구 고덕로 227,(고덕동/배재중 고등학교)
고등학교,서울특별시 강동구 고덕로 227,(고덕동/배재중 고등학교)
고등학교,서울특별시 강동구 고덕로 227,(고덕동/배재중 고등학교)
고등학교,서울특별시 용산구 효창원로 258,(서계동)
고등학교,서울특별시 용산구 효창원로 258,(서계동)
고등학교,서울특별시 용산구 효창원로 258,(서계동)
고등학교,서울특별시 용산구 효창원로 258,(서계동)
고등학교,서울특별시 용산구 효창원로 258,(서계동)
고등학교,서울특별시 송파구 삼학사로 11,/ 배명고등학교 (삼전동)
고등학교,서울특별시 송파구 삼학사로 11,/ 배명고등학교 (삼전동)
고등학교,서울특별시 송파구 삼학사로 11,/ 배명고등학교 (삼전동)
고등학교,서울특별시 송파구 삼학사로 11,/ 배명고등학교 (삼전동)
고등학교,서울특별시 관악구 호암로 546,/ 미림여자고등학교 (신림동)
고등학교,서울특별시 관악구 호암로 546,/ 미림여자고등학교 (신림동)
고등학교,서울특별시 관악구 호암로 546,/ 미림여자고등학교 (신림동)
고등학교,서울특별시 관악구 호암로 546,/ 미림여자고등학교 (신림동)
고등학교,서울특별시 금천구 시흥대로47길 45,(시흥동)
고등학교,서울특별시 금천구 시흥대로47길 45,(시흥동)
고등학교,서울특별시 금천구 시흥대로47길 45,(시흥동)
고등학교,서울특별시 금천구 시흥대로47길 45,(시흥동)
고등학교,서울특별시 서대문구 명지2길 56,/ 명지고등학교 (홍은동)
고등학교,서울특별시 서대문구 명지2길 56,/ 명지고등학교 (홍은동)
고등학교,서울특별시 서대문구 명지2길 56,/ 명지고등학교 (홍은동)
고등학교,서울특별시 서대문구 명지2길 56,/ 명지고등학교 (홍은동)
고등학교,서울특별시 강서구 강서로47길 34-10,/ 명덕외국어고등학교 (내발산동/명덕고등학교)
고등학교,서울특별시 강서구 강서로47길 34-10,/ 명덕외국어고등학교 (내발산동/명덕고등학교)
고등학교,서울특별시 강서구 강서로47길 34-10,/ 명덕외국어고등학교 (내발산동/명덕고등학교)
고등학교,서울특별시 강서구 강서로47길 34-10,/ 명덕외국어고등학교 (내발산동/명덕고등학교)
고등학교,서울특별시 강서구 강서로47길 34-10,/ 명덕외국어고등학교 (내발산동/명덕고등학교)
고등학교,서울특별시 강서구 강서로47길 34-10,/ 명덕외국어고등학교 (내발산동/명덕고등학교)
고등학교,서울특별시 강서구 강서로47길 34-10,(내발산동)
고등학교,서울특별시 강서구 강서로47길 34-10,(내발산동)
고등학교,서울특별시 강서구 강서로47길 34-10,(내발산동)
고등학교,서울특별시 강서구 강서로47길 34-10,(내발산동)
고등학교,서울특별시 강서구 강서로47길 34-10,(내발산동/명덕고등학교)
고등학교,서울특별시 강서구 강서로47길 34-10,(내발산동/명덕고등학교)
고등학교,서울특별시 강서구 강서로47길 34-10,(내발산동/명덕고등학교)
고등학교,서울특별시 강서구 강서로47길 34-10,(내발산동/명덕고등학교)
고등학교,서울특별시 강서구 화곡로 403,(등촌동/마포고등학교)
고등학교,서울특별시 강서구 화곡로 403,(등촌동/마포고등학교)
고등학교,서울특별시 강서구 화곡로 403,(등촌동/마포고등학교)
고등학교,서울특별시 강서구 화곡로 403,(등촌동/마포고등학교)
고등학교,서울특별시 금천구 탑골로10길 45,(시흥동/ 동일여자고등학교)
고등학교,서울특별시 금천구 탑골로10길 45,(시흥동/ 동일여자고등학교)
고등학교,서울특별시 금천구 탑골로10길 45,(시흥동/ 동일여자고등학교)
고등학교,서울특별시 금천구 탑골로10길 45,(시흥동/ 동일여자고등학교)
고등학교,서울특별시 금천구 탑골로10길 45,(시흥동/ 동일여자고등학교)
고등학교,서울특별시 종로구 대학로 156,(혜화동/동성중고교)
고등학교,서울특별시 종로구 대학로 156,(혜화동/동성중고교)
고등학교,서울특별시 종로구 대학로 156,(혜화동/동성중고교)
고등학교,서울특별시 종로구 대학로 156,(혜화동/동성중고교)
고등학교,서울특별시 종로구 대학로 156,(혜화동/동성중고교)
고등학교,서울특별시 강동구 강동대로 305,(둔촌동)
고등학교,서울특별시 강동구 강동대로 305,(둔촌동)
고등학교,서울특별시 강동구 강동대로 305,(둔촌동)
고등학교,서울특별시 강동구 강동대로 305,(둔촌동)
고등학교,서울특별시 은평구 통일로 793,(대조동/동명여자고등학교)
고등학교,서울특별시 은평구 통일로 793,(대조동/동명여자고등학교)
고등학교,서울특별시 은평구 통일로 793,(대조동/동명여자고등학교)
고등학교,서울특별시 은평구 통일로 793,(대조동/동명여자고등학교)
고등학교,서울특별시 서초구 효령로2길 123-5,/ 동덕여자고등학교 (방배동)
고등학교,서울특별시 서초구 효령로2길 123-5,/ 동덕여자고등학교 (방배동)
고등학교,서울특별시 서초구 효령로2길 123-5,/ 동덕여자고등학교 (방배동)
고등학교,서울특별시 서초구 효령로2길 123-5,/ 동덕여자고등학교 (방배동)
고등학교,서울특별시 서초구 효령로2길 123-5,/ 동덕여자고등학교 (방배동)
고등학교,서울특별시 동대문구 장안벚꽃로 201,(장안동/동국대학교사범대학부속고등학교)
고등학교,서울특별시 동대문구 장안벚꽃로 201,(장안동/동국대학교사범대학부속고등학교)
고등학교,서울특별시 동대문구 장안벚꽃로 201,(장안동/동국대학교사범대학부속고등학교)
고등학교,서울특별시 동대문구 장안벚꽃로 201,(장안동/동국대학교사범대학부속고등학교)
고등학교,서울특별시 동대문구 장안벚꽃로 201,(장안동/동국대학교사범대학부속고등학교)
고등학교,서울특별시 강서구 강서로45길 91-44,/ 덕원예술고등학교 (내발산동)
고등학교,서울특별시 강서구 강서로45길 91-44,/ 덕원예술고등학교 (내발산동)
고등학교,서울특별시 강서구 강서로45길 91-44,/ 덕원예술고등학교 (내발산동)
고등학교,서울특별시 강서구 강서로45길 91-44,/ 덕원예술고등학교 (내발산동)
고등학교,서울특별시 강서구 강서로45길 91-44,/ 덕원예술고등학교 (내발산동)
고등학교,서울특별시 강서구 강서로45길 91-44,/ 덕원예술고등학교 (내발산동)
고등학교,서울특별시 강서구 강서로45길 91-44,/ 덕원예술고등학교 (내발산동)
고등학교,서울특별시 강서구 강서로45길 91-44,/ 덕원예술고등학교 (내발산동)
고등학교,서울특별시 강서구 강서로45길 91-44,/ 덕원예술고등학교 (내발산동)
고등학교,서울특별시 강서구 강서로45길 91-44,/ 덕원예술고등학교 (내발산동)
고등학교,서울특별시 강서구 강서로45길 91-44,/ 덕원예술고등학교 (내발산동)
고등학교,서울특별시 강서구 강서로45길 91-44,/ 덕원예술고등학교 (내발산동)
고등학교,서울특별시 강서구 강서로45길 91-44,/ 덕원예술고등학교 (내발산동)
고등학교,서울특별시 강서구 강서로45길 91-44,/ 덕원예술고등학교 (내발산동)
고등학교,서울특별시 강서구 강서로45길 91-44,/ 덕원예술고등학교 (내발산동)
고등학교,서울특별시 강서구 강서로45길 91-44,/ 덕원예술고등학교 (내발산동)
고등학교,서울특별시 강서구 강서로45길 91-44,/ 덕원예술고등학교 (내발산동)
